id_subject,control,group,group_code,id_partner,id_dyad,session,day,assistant,phrase,phrase_type,phrase_sign,phrase_number,phrase_age,answer_chequeado,phrase_order,answer_1,confidence_1,answer_dyad,answer_3,confidence_3,dialogue,no_agreement,revision,score_1,score_dyad,score_3,subject_type,age,gender,educ,religion,football,patriot,vegetarian,sport,crt_1_ans,crt_2_ans,crt_3_ans,crt_4_ans,crt_5_ans,crt_6_ans,crt_7_ans,crt_8_ans,type_dyad,heterogeneous_dyad,mixed_dyad,phrase_concordant,crt_1,crt_2,crt_3,crt_4,crt_5,crt_6,crt_7,crt_8,crt_score
152,1,Control,999,NaN,NaN,9,tuesday,Joaco G,1,KV,K,0,1,V,2,V,4,NaN,V,4,NaN,NaN,0,1,NaN,1,K,23,Varón,Universitario/Terciario Incompleto,Poco importante,Muy importante,Sí,No,5 o más,2,3,47,15,8,5,50,29,NaN,NaN,NaN,1,1,1,1,1,1,1,1,1,1
152,1,Control,999,NaN,NaN,9,tuesday,Joaco G,4,KF,K,0,6,F,3,V,2,NaN,V,2,NaN,NaN,0,0,NaN,0,K,23,Varón,Universitario/Terciario Incompleto,Poco importante,Muy importante,Sí,No,5 o más,2,3,47,15,8,5,50,29,NaN,NaN,NaN,1,1,1,1,1,1,1,1,1,1
152,1,Control,999,NaN,NaN,9,tuesday,Joaco G,8,MV,M,0,2,V,4,V,3,NaN,V,3,NaN,NaN,0,1,NaN,1,K,23,Varón,Universitario/Terciario Incompleto,Poco importante,Muy importante,Sí,No,5 o más,2,3,47,15,8,5,50,29,NaN,NaN,NaN,0,1,1,1,1,1,1,1,1,1
152,1,Control,999,NaN,NaN,9,tuesday,Joaco G,3,MV,M,1,0,V,5,F,4,NaN,F,4,NaN,NaN,0,0,NaN,0,K,23,Varón,Universitario/Terciario Incompleto,Poco importante,Muy importante,Sí,No,5 o más,2,3,47,15,8,5,50,29,NaN,NaN,NaN,0,1,1,1,1,1,1,1,1,1
152,1,Control,999,NaN,NaN,9,tuesday,Joaco G,9,MF,M,0,5,F,6,V,3,NaN,V,3,NaN,NaN,0,0,NaN,0,K,23,Varón,Universitario/Terciario Incompleto,Poco importante,Muy importante,Sí,No,5 o más,2,3,47,15,8,5,50,29,NaN,NaN,NaN,0,1,1,1,1,1,1,1,1,1
152,1,Control,999,NaN,NaN,9,tuesday,Joaco G,6,KF,K,0,12,F,7,F,2,NaN,F,2,NaN,NaN,0,1,NaN,1,K,23,Varón,Universitario/Terciario Incompleto,Poco importante,Muy importante,Sí,No,5 o más,2,3,47,15,8,5,50,29,NaN,NaN,NaN,1,1,1,1,1,1,1,1,1,1
152,1,Control,999,NaN,NaN,9,tuesday,Joaco G,16,MF,M,0,6,F,8,F,4,NaN,F,4,NaN,NaN,0,1,NaN,1,K,23,Varón,Universitario/Terciario Incompleto,Poco importante,Muy importante,Sí,No,5 o más,2,3,47,15,8,5,50,29,NaN,NaN,NaN,0,1,1,1,1,1,1,1,1,1
152,1,Control,999,NaN,NaN,9,tuesday,Joaco G,15,KF,K,0,10,F,9,F,2,NaN,F,2,NaN,NaN,0,1,NaN,1,K,23,Varón,Universitario/Terciario Incompleto,Poco importante,Muy importante,Sí,No,5 o más,2,3,47,15,8,5,50,29,NaN,NaN,NaN,1,1,1,1,1,1,1,1,1,1
152,1,Control,999,NaN,NaN,9,tuesday,Joaco G,12,MV,M,0,9,V,10,F,4,NaN,F,4,NaN,NaN,0,0,NaN,0,K,23,Varón,Universitario/Terciario Incompleto,Poco importante,Muy importante,Sí,No,5 o más,2,3,47,15,8,5,50,29,NaN,NaN,NaN,0,1,1,1,1,1,1,1,1,1
152,1,Control,999,NaN,NaN,9,tuesday,Joaco G,11,MV,M,1,5,V,11,F,3,NaN,F,3,NaN,NaN,0,0,NaN,0,K,23,Varón,Universitario/Terciario Incompleto,Poco importante,Muy importante,Sí,No,5 o más,2,3,47,15,8,5,50,29,NaN,NaN,NaN,0,1,1,1,1,1,1,1,1,1
152,1,Control,999,NaN,NaN,9,tuesday,Joaco G,17,KV,K,1,9,V,12,V,4,NaN,V,4,NaN,NaN,0,1,NaN,1,K,23,Varón,Universitario/Terciario Incompleto,Poco importante,Muy importante,Sí,No,5 o más,2,3,47,15,8,5,50,29,NaN,NaN,NaN,1,1,1,1,1,1,1,1,1,1
152,1,Control,999,NaN,NaN,9,tuesday,Joaco G,2,KF,K,1,8,F,13,V,4,NaN,V,4,NaN,NaN,0,0,NaN,0,K,23,Varón,Universitario/Terciario Incompleto,Poco importante,Muy importante,Sí,No,5 o más,2,3,47,15,8,5,50,29,NaN,NaN,NaN,1,1,1,1,1,1,1,1,1,1
152,1,Control,999,NaN,NaN,9,tuesday,Joaco G,14,KV,K,0,4,V,14,V,5,NaN,V,5,NaN,NaN,0,1,NaN,1,K,23,Varón,Universitario/Terciario Incompleto,Poco importante,Muy importante,Sí,No,5 o más,2,3,47,15,8,5,50,29,NaN,NaN,NaN,1,1,1,1,1,1,1,1,1,1
152,1,Control,999,NaN,NaN,9,tuesday,Joaco G,18,KV,K,1,7,V,15,V,2,NaN,V,2,NaN,NaN,0,1,NaN,1,K,23,Varón,Universitario/Terciario Incompleto,Poco importante,Muy importante,Sí,No,5 o más,2,3,47,15,8,5,50,29,NaN,NaN,NaN,1,1,1,1,1,1,1,1,1,1
152,1,Control,999,NaN,NaN,9,tuesday,Joaco G,20,KF,K,0,9,F,16,V,4,NaN,V,4,NaN,NaN,0,0,NaN,0,K,23,Varón,Universitario/Terciario Incompleto,Poco importante,Muy importante,Sí,No,5 o más,2,3,47,15,8,5,50,29,NaN,NaN,NaN,1,1,1,1,1,1,1,1,1,1
152,1,Control,999,NaN,NaN,9,tuesday,Joaco G,19,KV,K,1,12,V,17,V,1,NaN,V,3,NaN,NaN,0,1,NaN,1,K,23,Varón,Universitario/Terciario Incompleto,Poco importante,Muy importante,Sí,No,5 o más,2,3,47,15,8,5,50,29,NaN,NaN,NaN,1,1,1,1,1,1,1,1,1,1
152,1,Control,999,NaN,NaN,9,tuesday,Joaco G,10,MF,M,1,10,F,18,F,2,NaN,F,2,NaN,NaN,0,1,NaN,1,K,23,Varón,Universitario/Terciario Incompleto,Poco importante,Muy importante,Sí,No,5 o más,2,3,47,15,8,5,50,29,NaN,NaN,NaN,0,1,1,1,1,1,1,1,1,1
152,1,Control,999,NaN,NaN,9,tuesday,Joaco G,5,MF,M,0,4,F,19,F,2,NaN,F,2,NaN,NaN,0,1,NaN,1,K,23,Varón,Universitario/Terciario Incompleto,Poco importante,Muy importante,Sí,No,5 o más,2,3,47,15,8,5,50,29,NaN,NaN,NaN,0,1,1,1,1,1,1,1,1,1
152,1,Control,999,NaN,NaN,9,tuesday,Joaco G,7,MV,M,0,14,V,20,V,2,NaN,V,2,NaN,NaN,0,1,NaN,1,K,23,Varón,Universitario/Terciario Incompleto,Poco importante,Muy importante,Sí,No,5 o más,2,3,47,15,8,5,50,29,NaN,NaN,NaN,0,1,1,1,1,1,1,1,1,1
153,1,Control,999,NaN,NaN,9,tuesday,Joaco G,13,MF,M,0,7,F,1,F,5,NaN,F,5,NaN,NaN,0,1,NaN,1,M,26,Varón,Universitario/Terciario Completo,Poco importante,Nada importante,No lo sé,No,No hago actividad física,2,3,47,15,8,1000,0,1,NaN,NaN,NaN,1,1,1,1,1,1,0,0,0,0.625
153,1,Control,999,NaN,NaN,9,tuesday,Joaco G,1,KV,K,0,1,V,2,F,3,NaN,F,3,NaN,NaN,0,0,NaN,0,M,26,Varón,Universitario/Terciario Completo,Poco importante,Nada importante,No lo sé,No,No hago actividad física,2,3,47,15,8,1000,0,1,NaN,NaN,NaN,0,1,1,1,1,1,0,0,0,0.625
153,1,Control,999,NaN,NaN,9,tuesday,Joaco G,4,KF,K,0,6,F,3,F,3,NaN,V,3,NaN,NaN,1,1,NaN,0,M,26,Varón,Universitario/Terciario Completo,Poco importante,Nada importante,No lo sé,No,No hago actividad física,2,3,47,15,8,1000,0,1,NaN,NaN,NaN,0,1,1,1,1,1,0,0,0,0.625
153,1,Control,999,NaN,NaN,9,tuesday,Joaco G,8,MV,M,0,2,V,4,F,3,NaN,F,3,NaN,NaN,0,0,NaN,0,M,26,Varón,Universitario/Terciario Completo,Poco importante,Nada importante,No lo sé,No,No hago actividad física,2,3,47,15,8,1000,0,1,NaN,NaN,NaN,1,1,1,1,1,1,0,0,0,0.625
153,1,Control,999,NaN,NaN,9,tuesday,Joaco G,3,MV,M,1,0,V,5,V,4,NaN,V,4,NaN,NaN,0,1,NaN,1,M,26,Varón,Universitario/Terciario Completo,Poco importante,Nada importante,No lo sé,No,No hago actividad física,2,3,47,15,8,1000,0,1,NaN,NaN,NaN,1,1,1,1,1,1,0,0,0,0.625
153,1,Control,999,NaN,NaN,9,tuesday,Joaco G,9,MF,M,0,5,F,6,V,5,NaN,V,5,NaN,NaN,0,0,NaN,0,M,26,Varón,Universitario/Terciario Completo,Poco importante,Nada importante,No lo sé,No,No hago actividad física,2,3,47,15,8,1000,0,1,NaN,NaN,NaN,1,1,1,1,1,1,0,0,0,0.625
153,1,Control,999,NaN,NaN,9,tuesday,Joaco G,6,KF,K,0,12,F,7,F,5,NaN,F,3,NaN,NaN,0,1,NaN,1,M,26,Varón,Universitario/Terciario Completo,Poco importante,Nada importante,No lo sé,No,No hago actividad física,2,3,47,15,8,1000,0,1,NaN,NaN,NaN,0,1,1,1,1,1,0,0,0,0.625
153,1,Control,999,NaN,NaN,9,tuesday,Joaco G,16,MF,M,0,6,F,8,V,3,NaN,V,3,NaN,NaN,0,0,NaN,0,M,26,Varón,Universitario/Terciario Completo,Poco importante,Nada importante,No lo sé,No,No hago actividad física,2,3,47,15,8,1000,0,1,NaN,NaN,NaN,1,1,1,1,1,1,0,0,0,0.625
153,1,Control,999,NaN,NaN,9,tuesday,Joaco G,15,KF,K,0,10,F,9,F,5,NaN,F,5,NaN,NaN,0,1,NaN,1,M,26,Varón,Universitario/Terciario Completo,Poco importante,Nada importante,No lo sé,No,No hago actividad física,2,3,47,15,8,1000,0,1,NaN,NaN,NaN,0,1,1,1,1,1,0,0,0,0.625
153,1,Control,999,NaN,NaN,9,tuesday,Joaco G,12,MV,M,0,9,V,10,F,4,NaN,F,3,NaN,NaN,0,0,NaN,0,M,26,Varón,Universitario/Terciario Completo,Poco importante,Nada importante,No lo sé,No,No hago actividad física,2,3,47,15,8,1000,0,1,NaN,NaN,NaN,1,1,1,1,1,1,0,0,0,0.625
153,1,Control,999,NaN,NaN,9,tuesday,Joaco G,11,MV,M,1,5,V,11,F,2,NaN,F,2,NaN,NaN,0,0,NaN,0,M,26,Varón,Universitario/Terciario Completo,Poco importante,Nada importante,No lo sé,No,No hago actividad física,2,3,47,15,8,1000,0,1,NaN,NaN,NaN,1,1,1,1,1,1,0,0,0,0.625
153,1,Control,999,NaN,NaN,9,tuesday,Joaco G,17,KV,K,1,9,V,12,V,4,NaN,V,3,NaN,NaN,0,1,NaN,1,M,26,Varón,Universitario/Terciario Completo,Poco importante,Nada importante,No lo sé,No,No hago actividad física,2,3,47,15,8,1000,0,1,NaN,NaN,NaN,0,1,1,1,1,1,0,0,0,0.625
153,1,Control,999,NaN,NaN,9,tuesday,Joaco G,2,KF,K,1,8,F,13,V,3,NaN,F,3,NaN,NaN,1,0,NaN,1,M,26,Varón,Universitario/Terciario Completo,Poco importante,Nada importante,No lo sé,No,No hago actividad física,2,3,47,15,8,1000,0,1,NaN,NaN,NaN,0,1,1,1,1,1,0,0,0,0.625
153,1,Control,999,NaN,NaN,9,tuesday,Joaco G,14,KV,K,0,4,V,14,V,4,NaN,V,4,NaN,NaN,0,1,NaN,1,M,26,Varón,Universitario/Terciario Completo,Poco importante,Nada importante,No lo sé,No,No hago actividad física,2,3,47,15,8,1000,0,1,NaN,NaN,NaN,0,1,1,1,1,1,0,0,0,0.625
153,1,Control,999,NaN,NaN,9,tuesday,Joaco G,18,KV,K,1,7,V,15,F,5,NaN,F,5,NaN,NaN,0,0,NaN,0,M,26,Varón,Universitario/Terciario Completo,Poco importante,Nada importante,No lo sé,No,No hago actividad física,2,3,47,15,8,1000,0,1,NaN,NaN,NaN,0,1,1,1,1,1,0,0,0,0.625
153,1,Control,999,NaN,NaN,9,tuesday,Joaco G,20,KF,K,0,9,F,16,F,4,NaN,F,4,NaN,NaN,0,1,NaN,1,M,26,Varón,Universitario/Terciario Completo,Poco importante,Nada importante,No lo sé,No,No hago actividad física,2,3,47,15,8,1000,0,1,NaN,NaN,NaN,0,1,1,1,1,1,0,0,0,0.625
153,1,Control,999,NaN,NaN,9,tuesday,Joaco G,19,KV,K,1,12,V,17,F,4,NaN,F,4,NaN,NaN,0,0,NaN,0,M,26,Varón,Universitario/Terciario Completo,Poco importante,Nada importante,No lo sé,No,No hago actividad física,2,3,47,15,8,1000,0,1,NaN,NaN,NaN,0,1,1,1,1,1,0,0,0,0.625
153,1,Control,999,NaN,NaN,9,tuesday,Joaco G,10,MF,M,1,10,F,18,V,3,NaN,V,3,NaN,NaN,0,0,NaN,0,M,26,Varón,Universitario/Terciario Completo,Poco importante,Nada importante,No lo sé,No,No hago actividad física,2,3,47,15,8,1000,0,1,NaN,NaN,NaN,1,1,1,1,1,1,0,0,0,0.625
153,1,Control,999,NaN,NaN,9,tuesday,Joaco G,5,MF,M,0,4,F,19,F,3,NaN,F,4,NaN,NaN,0,1,NaN,1,M,26,Varón,Universitario/Terciario Completo,Poco importante,Nada importante,No lo sé,No,No hago actividad física,2,3,47,15,8,1000,0,1,NaN,NaN,NaN,1,1,1,1,1,1,0,0,0,0.625
153,1,Control,999,NaN,NaN,9,tuesday,Joaco G,7,MV,M,0,14,V,20,V,4,NaN,V,3,NaN,NaN,0,1,NaN,1,M,26,Varón,Universitario/Terciario Completo,Poco importante,Nada importante,No lo sé,No,No hago actividad física,2,3,47,15,8,1000,0,1,NaN,NaN,NaN,1,1,1,1,1,1,0,0,0,0.625
154,1,Control,999,NaN,NaN,9,tuesday,Joaco G,13,MF,M,0,7,F,1,V,3,NaN,V,2,NaN,NaN,0,0,NaN,0,M,26,Mujer,Universitario/Terciario Completo,Nada importante,Nada importante,No,No,No hago actividad física,2,3,47,15,8,5,50,29,NaN,NaN,NaN,1,1,1,1,1,1,1,1,1,1
154,1,Control,999,NaN,NaN,9,tuesday,Joaco G,1,KV,K,0,1,V,2,F,3,NaN,V,1,NaN,NaN,1,0,NaN,1,M,26,Mujer,Universitario/Terciario Completo,Nada importante,Nada importante,No,No,No hago actividad física,2,3,47,15,8,5,50,29,NaN,NaN,NaN,0,1,1,1,1,1,1,1,1,1
154,1,Control,999,NaN,NaN,9,tuesday,Joaco G,4,KF,K,0,6,F,3,V,3,NaN,F,2,NaN,NaN,1,0,NaN,1,M,26,Mujer,Universitario/Terciario Completo,Nada importante,Nada importante,No,No,No hago actividad física,2,3,47,15,8,5,50,29,NaN,NaN,NaN,0,1,1,1,1,1,1,1,1,1
154,1,Control,999,NaN,NaN,9,tuesday,Joaco G,8,MV,M,0,2,V,4,V,4,NaN,V,2,NaN,NaN,0,1,NaN,1,M,26,Mujer,Universitario/Terciario Completo,Nada importante,Nada importante,No,No,No hago actividad física,2,3,47,15,8,5,50,29,NaN,NaN,NaN,1,1,1,1,1,1,1,1,1,1
154,1,Control,999,NaN,NaN,9,tuesday,Joaco G,3,MV,M,1,0,V,5,F,4,NaN,F,4,NaN,NaN,0,0,NaN,0,M,26,Mujer,Universitario/Terciario Completo,Nada importante,Nada importante,No,No,No hago actividad física,2,3,47,15,8,5,50,29,NaN,NaN,NaN,1,1,1,1,1,1,1,1,1,1
154,1,Control,999,NaN,NaN,9,tuesday,Joaco G,9,MF,M,0,5,F,6,V,4,NaN,V,3,NaN,NaN,0,0,NaN,0,M,26,Mujer,Universitario/Terciario Completo,Nada importante,Nada importante,No,No,No hago actividad física,2,3,47,15,8,5,50,29,NaN,NaN,NaN,1,1,1,1,1,1,1,1,1,1
154,1,Control,999,NaN,NaN,9,tuesday,Joaco G,6,KF,K,0,12,F,7,F,5,NaN,F,5,NaN,NaN,0,1,NaN,1,M,26,Mujer,Universitario/Terciario Completo,Nada importante,Nada importante,No,No,No hago actividad física,2,3,47,15,8,5,50,29,NaN,NaN,NaN,0,1,1,1,1,1,1,1,1,1
154,1,Control,999,NaN,NaN,9,tuesday,Joaco G,16,MF,M,0,6,F,8,F,2,NaN,F,2,NaN,NaN,0,1,NaN,1,M,26,Mujer,Universitario/Terciario Completo,Nada importante,Nada importante,No,No,No hago actividad física,2,3,47,15,8,5,50,29,NaN,NaN,NaN,1,1,1,1,1,1,1,1,1,1
154,1,Control,999,NaN,NaN,9,tuesday,Joaco G,15,KF,K,0,10,F,9,F,5,NaN,F,4,NaN,NaN,0,1,NaN,1,M,26,Mujer,Universitario/Terciario Completo,Nada importante,Nada importante,No,No,No hago actividad física,2,3,47,15,8,5,50,29,NaN,NaN,NaN,0,1,1,1,1,1,1,1,1,1
154,1,Control,999,NaN,NaN,9,tuesday,Joaco G,12,MV,M,0,9,V,10,V,4,NaN,V,3,NaN,NaN,0,1,NaN,1,M,26,Mujer,Universitario/Terciario Completo,Nada importante,Nada importante,No,No,No hago actividad física,2,3,47,15,8,5,50,29,NaN,NaN,NaN,1,1,1,1,1,1,1,1,1,1
154,1,Control,999,NaN,NaN,9,tuesday,Joaco G,11,MV,M,1,5,V,11,V,3,NaN,V,2,NaN,NaN,0,1,NaN,1,M,26,Mujer,Universitario/Terciario Completo,Nada importante,Nada importante,No,No,No hago actividad física,2,3,47,15,8,5,50,29,NaN,NaN,NaN,1,1,1,1,1,1,1,1,1,1
154,1,Control,999,NaN,NaN,9,tuesday,Joaco G,17,KV,K,1,9,V,12,F,4,NaN,F,2,NaN,NaN,0,0,NaN,0,M,26,Mujer,Universitario/Terciario Completo,Nada importante,Nada importante,No,No,No hago actividad física,2,3,47,15,8,5,50,29,NaN,NaN,NaN,0,1,1,1,1,1,1,1,1,1
154,1,Control,999,NaN,NaN,9,tuesday,Joaco G,2,KF,K,1,8,F,13,V,3,NaN,V,3,NaN,NaN,0,0,NaN,0,M,26,Mujer,Universitario/Terciario Completo,Nada importante,Nada importante,No,No,No hago actividad física,2,3,47,15,8,5,50,29,NaN,NaN,NaN,0,1,1,1,1,1,1,1,1,1
154,1,Control,999,NaN,NaN,9,tuesday,Joaco G,14,KV,K,0,4,V,14,V,2,NaN,F,1,NaN,NaN,1,1,NaN,0,M,26,Mujer,Universitario/Terciario Completo,Nada importante,Nada importante,No,No,No hago actividad física,2,3,47,15,8,5,50,29,NaN,NaN,NaN,0,1,1,1,1,1,1,1,1,1
154,1,Control,999,NaN,NaN,9,tuesday,Joaco G,18,KV,K,1,7,V,15,V,3,NaN,V,2,NaN,NaN,0,1,NaN,1,M,26,Mujer,Universitario/Terciario Completo,Nada importante,Nada importante,No,No,No hago actividad física,2,3,47,15,8,5,50,29,NaN,NaN,NaN,0,1,1,1,1,1,1,1,1,1
154,1,Control,999,NaN,NaN,9,tuesday,Joaco G,20,KF,K,0,9,F,16,V,4,NaN,V,4,NaN,NaN,0,0,NaN,0,M,26,Mujer,Universitario/Terciario Completo,Nada importante,Nada importante,No,No,No hago actividad física,2,3,47,15,8,5,50,29,NaN,NaN,NaN,0,1,1,1,1,1,1,1,1,1
154,1,Control,999,NaN,NaN,9,tuesday,Joaco G,19,KV,K,1,12,V,17,V,3,NaN,V,3,NaN,NaN,0,1,NaN,1,M,26,Mujer,Universitario/Terciario Completo,Nada importante,Nada importante,No,No,No hago actividad física,2,3,47,15,8,5,50,29,NaN,NaN,NaN,0,1,1,1,1,1,1,1,1,1
154,1,Control,999,NaN,NaN,9,tuesday,Joaco G,10,MF,M,1,10,F,18,V,2,NaN,V,2,NaN,NaN,0,0,NaN,0,M,26,Mujer,Universitario/Terciario Completo,Nada importante,Nada importante,No,No,No hago actividad física,2,3,47,15,8,5,50,29,NaN,NaN,NaN,1,1,1,1,1,1,1,1,1,1
154,1,Control,999,NaN,NaN,9,tuesday,Joaco G,5,MF,M,0,4,F,19,V,1,NaN,V,2,NaN,NaN,0,0,NaN,0,M,26,Mujer,Universitario/Terciario Completo,Nada importante,Nada importante,No,No,No hago actividad física,2,3,47,15,8,5,50,29,NaN,NaN,NaN,1,1,1,1,1,1,1,1,1,1
154,1,Control,999,NaN,NaN,9,tuesday,Joaco G,7,MV,M,0,14,V,20,F,3,NaN,F,4,NaN,NaN,0,0,NaN,0,M,26,Mujer,Universitario/Terciario Completo,Nada importante,Nada importante,No,No,No hago actividad física,2,3,47,15,8,5,50,29,NaN,NaN,NaN,1,1,1,1,1,1,1,1,1,1
155,1,Control,999,NaN,NaN,9,tuesday,Joaco G,13,MF,M,0,7,F,1,F,5,NaN,F,5,NaN,NaN,0,1,NaN,1,K,44,Varón,Universitario/Terciario Incompleto,Poco importante,Muy importante,Sí,No,3 o 4,1,3,24,15,7,1000,100,30,NaN,NaN,NaN,0,0,1,0,1,0,0,0,0,0.25
155,1,Control,999,NaN,NaN,9,tuesday,Joaco G,1,KV,K,0,1,V,2,V,5,NaN,V,5,NaN,NaN,0,1,NaN,1,K,44,Varón,Universitario/Terciario Incompleto,Poco importante,Muy importante,Sí,No,3 o 4,1,3,24,15,7,1000,100,30,NaN,NaN,NaN,1,0,1,0,1,0,0,0,0,0.25
155,1,Control,999,NaN,NaN,9,tuesday,Joaco G,4,KF,K,0,6,F,3,F,5,NaN,F,5,NaN,NaN,0,1,NaN,1,K,44,Varón,Universitario/Terciario Incompleto,Poco importante,Muy importante,Sí,No,3 o 4,1,3,24,15,7,1000,100,30,NaN,NaN,NaN,1,0,1,0,1,0,0,0,0,0.25
155,1,Control,999,NaN,NaN,9,tuesday,Joaco G,8,MV,M,0,2,V,4,V,3,NaN,V,4,NaN,NaN,0,1,NaN,1,K,44,Varón,Universitario/Terciario Incompleto,Poco importante,Muy importante,Sí,No,3 o 4,1,3,24,15,7,1000,100,30,NaN,NaN,NaN,0,0,1,0,1,0,0,0,0,0.25
155,1,Control,999,NaN,NaN,9,tuesday,Joaco G,3,MV,M,1,0,V,5,V,4,NaN,F,2,NaN,NaN,1,1,NaN,0,K,44,Varón,Universitario/Terciario Incompleto,Poco importante,Muy importante,Sí,No,3 o 4,1,3,24,15,7,1000,100,30,NaN,NaN,NaN,0,0,1,0,1,0,0,0,0,0.25
155,1,Control,999,NaN,NaN,9,tuesday,Joaco G,9,MF,M,0,5,F,6,V,4,NaN,V,4,NaN,NaN,0,0,NaN,0,K,44,Varón,Universitario/Terciario Incompleto,Poco importante,Muy importante,Sí,No,3 o 4,1,3,24,15,7,1000,100,30,NaN,NaN,NaN,0,0,1,0,1,0,0,0,0,0.25
155,1,Control,999,NaN,NaN,9,tuesday,Joaco G,6,KF,K,0,12,F,7,V,3,NaN,F,3,NaN,NaN,1,0,NaN,1,K,44,Varón,Universitario/Terciario Incompleto,Poco importante,Muy importante,Sí,No,3 o 4,1,3,24,15,7,1000,100,30,NaN,NaN,NaN,1,0,1,0,1,0,0,0,0,0.25
155,1,Control,999,NaN,NaN,9,tuesday,Joaco G,16,MF,M,0,6,F,8,F,5,NaN,F,5,NaN,NaN,0,1,NaN,1,K,44,Varón,Universitario/Terciario Incompleto,Poco importante,Muy importante,Sí,No,3 o 4,1,3,24,15,7,1000,100,30,NaN,NaN,NaN,0,0,1,0,1,0,0,0,0,0.25
155,1,Control,999,NaN,NaN,9,tuesday,Joaco G,15,KF,K,0,10,F,9,F,5,NaN,F,5,NaN,NaN,0,1,NaN,1,K,44,Varón,Universitario/Terciario Incompleto,Poco importante,Muy importante,Sí,No,3 o 4,1,3,24,15,7,1000,100,30,NaN,NaN,NaN,1,0,1,0,1,0,0,0,0,0.25
155,1,Control,999,NaN,NaN,9,tuesday,Joaco G,12,MV,M,0,9,V,10,V,3,NaN,V,2,NaN,NaN,0,1,NaN,1,K,44,Varón,Universitario/Terciario Incompleto,Poco importante,Muy importante,Sí,No,3 o 4,1,3,24,15,7,1000,100,30,NaN,NaN,NaN,0,0,1,0,1,0,0,0,0,0.25
155,1,Control,999,NaN,NaN,9,tuesday,Joaco G,11,MV,M,1,5,V,11,V,5,NaN,V,4,NaN,NaN,0,1,NaN,1,K,44,Varón,Universitario/Terciario Incompleto,Poco importante,Muy importante,Sí,No,3 o 4,1,3,24,15,7,1000,100,30,NaN,NaN,NaN,0,0,1,0,1,0,0,0,0,0.25
155,1,Control,999,NaN,NaN,9,tuesday,Joaco G,17,KV,K,1,9,V,12,F,2,NaN,F,2,NaN,NaN,0,0,NaN,0,K,44,Varón,Universitario/Terciario Incompleto,Poco importante,Muy importante,Sí,No,3 o 4,1,3,24,15,7,1000,100,30,NaN,NaN,NaN,1,0,1,0,1,0,0,0,0,0.25
155,1,Control,999,NaN,NaN,9,tuesday,Joaco G,2,KF,K,1,8,F,13,F,5,NaN,F,5,NaN,NaN,0,1,NaN,1,K,44,Varón,Universitario/Terciario Incompleto,Poco importante,Muy importante,Sí,No,3 o 4,1,3,24,15,7,1000,100,30,NaN,NaN,NaN,1,0,1,0,1,0,0,0,0,0.25
155,1,Control,999,NaN,NaN,9,tuesday,Joaco G,14,KV,K,0,4,V,14,V,5,NaN,V,5,NaN,NaN,0,1,NaN,1,K,44,Varón,Universitario/Terciario Incompleto,Poco importante,Muy importante,Sí,No,3 o 4,1,3,24,15,7,1000,100,30,NaN,NaN,NaN,1,0,1,0,1,0,0,0,0,0.25
155,1,Control,999,NaN,NaN,9,tuesday,Joaco G,18,KV,K,1,7,V,15,F,2,NaN,F,5,NaN,NaN,0,0,NaN,0,K,44,Varón,Universitario/Terciario Incompleto,Poco importante,Muy importante,Sí,No,3 o 4,1,3,24,15,7,1000,100,30,NaN,NaN,NaN,1,0,1,0,1,0,0,0,0,0.25
155,1,Control,999,NaN,NaN,9,tuesday,Joaco G,20,KF,K,0,9,F,16,V,5,NaN,V,3,NaN,NaN,0,0,NaN,0,K,44,Varón,Universitario/Terciario Incompleto,Poco importante,Muy importante,Sí,No,3 o 4,1,3,24,15,7,1000,100,30,NaN,NaN,NaN,1,0,1,0,1,0,0,0,0,0.25
155,1,Control,999,NaN,NaN,9,tuesday,Joaco G,19,KV,K,1,12,V,17,V,4,NaN,V,2,NaN,NaN,0,1,NaN,1,K,44,Varón,Universitario/Terciario Incompleto,Poco importante,Muy importante,Sí,No,3 o 4,1,3,24,15,7,1000,100,30,NaN,NaN,NaN,1,0,1,0,1,0,0,0,0,0.25
155,1,Control,999,NaN,NaN,9,tuesday,Joaco G,10,MF,M,1,10,F,18,F,5,NaN,F,5,NaN,NaN,0,1,NaN,1,K,44,Varón,Universitario/Terciario Incompleto,Poco importante,Muy importante,Sí,No,3 o 4,1,3,24,15,7,1000,100,30,NaN,NaN,NaN,0,0,1,0,1,0,0,0,0,0.25
155,1,Control,999,NaN,NaN,9,tuesday,Joaco G,5,MF,M,0,4,F,19,F,5,NaN,F,5,NaN,NaN,0,1,NaN,1,K,44,Varón,Universitario/Terciario Incompleto,Poco importante,Muy importante,Sí,No,3 o 4,1,3,24,15,7,1000,100,30,NaN,NaN,NaN,0,0,1,0,1,0,0,0,0,0.25
155,1,Control,999,NaN,NaN,9,tuesday,Joaco G,7,MV,M,0,14,V,20,V,4,NaN,V,3,NaN,NaN,0,1,NaN,1,K,44,Varón,Universitario/Terciario Incompleto,Poco importante,Muy importante,Sí,No,3 o 4,1,3,24,15,7,1000,100,30,NaN,NaN,NaN,0,0,1,0,1,0,0,0,0,0.25
